	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d
89	2.36287	-3.10320	-9.95982	-33.00281	21.49405	0.01126	10.66263	3.40974	-9.19501	0.44689	0.16045	-0.05042	9.39040	2.25319	-13.00891	0.63820	0.01787	-0.17752	7.24944	-3.86998	-171.16576	0.91081	156.09850	16.89886	2.70184	0.78107	-0.07726	0.02626	-0.01697	5.54654	-2.80797	-4.63035	0.04353	0.00280	0.02057	-3.49190	15.88223	6.35357	0.05352	0.00349	0.01126	12.53116	7.08145	168.23036	-1.02305	169.31763	3.46842	-5.48384	-6.86082	-5.38357	-5.91873	0.02535	14.85493	0.91189	-5.87468	-0.01147	-0.11075	-0.00064	13.31685	5.80370	-14.33391	0.85492	-0.04211	0.10269	9.90151	-4.54546	8.76490	-2.04203	-18.33913	15.75772	1.51298	2.01082	-0.19532	0.08898	-0.04106	6.70965	-3.29250	-5.90110	0.02814	0.01403	-0.02301	-2.42075	14.09284	3.97605	-0.00935	-0.00160	-0.00226	12.31635	8.05501	-19.33396	-1.06034	-20.63497
90	2.36957	-3.11078	-9.73118	-33.93383	21.40054	-0.01792	10.70691	3.40560	-9.39706	0.44761	0.15643	-0.03569	9.54436	2.33810	-13.00562	0.63442	0.01561	-0.16124	7.38486	-3.88732	-171.22340	0.92908	156.07677	16.75971	2.56303	1.14734	-0.08197	-0.00814	-0.01677	5.29982	-2.84154	-4.88729	0.02700	-0.01854	0.01124	-3.64120	15.94336	6.46018	0.04849	0.00357	0.00967	12.55560	7.06183	167.96896	-0.97246	169.23813	3.63277	-5.52242	-6.83723	-2.89687	-5.15338	0.00994	14.80169	0.88208	-5.98415	-0.03901	-0.10316	-0.00441	13.23804	5.97066	-14.24901	0.86953	-0.03575	0.11143	10.20173	-4.54353	8.69405	-2.17639	-18.40137	15.64317	1.72496	2.06495	-0.19478	0.08929	-0.03582	7.24228	-3.30314	-6.34788	0.03111	0.01183	-0.02946	-2.46063	13.95745	3.51264	-0.00956	-0.00177	-0.00255	11.99844	8.24977	-19.73695	-1.43719	-21.90043
91	2.33906	-3.14080	-9.61882	-33.13987	20.43304	-0.03957	10.73730	3.37057	-9.47636	0.43321	0.15155	-0.01683	9.68160	2.44442	-13.00775	0.62899	0.02035	-0.13885	7.49438	-3.91393	-171.29086	0.94808	156.05128	16.63393	2.42313	1.45970	-0.08030	-0.03838	-0.01483	5.09450	-2.88760	-5.13342	0.01069	-0.03990	0.00350	-3.77534	15.96886	6.55355	0.04556	-0.00241	0.00785	12.57125	7.03169	167.74081	-0.90992	169.14113	3.74231	-5.56954	-6.87297	-1.04694	-5.55729	0.00246	14.72221	0.88124	-6.07783	-0.06829	-0.10755	-0.00959	13.15309	6.13477	-14.17069	0.89688	-0.03824	0.12803	10.48211	-4.53803	8.69753	-2.32236	-18.44586	15.54238	1.88582	2.16435	-0.19478	0.08414	-0.03045	7.85453	-3.16608	-6.95675	0.03582	0.00825	-0.03776	-2.48939	13.93286	2.99964	-0.00981	-0.00198	-0.00241	11.65423	8.45075	-20.15830	-1.75620	-23.36655
92	2.28078	-3.18013	-9.60405	-34.28923	19.01833	-0.05741	10.74842	3.30966	-9.44670	0.43252	0.13674	0.00389	9.79715	2.56082	-13.00207	0.62162	0.01742	-0.11322	7.58690	-3.93765	-171.38495	0.96914	156.02251	16.52497	2.29288	1.69318	-0.09016	-0.05145	-0.01457	4.94880	-2.93267	-5.36302	0.00690	-0.05205	0.00143	-3.89039	15.95312	6.64894	0.03428	-0.00662	0.00457	12.57199	7.00596	167.53954	-0.83511	169.01678	3.81179	-5.62013	-6.93708	-0.44400	-5.25133	0.00072	14.63800	0.90303	-6.16221	-0.08046	-0.10642	-0.01003	13.05861	6.30074	-14.09997	0.90423	-0.03771	0.14730	10.74162	-4.52720	8.75628	-2.49010	-18.46876	15.45595	1.97732	2.31536	-0.19333	0.07093	-0.02462	8.52572	-2.86336	-7.73725	0.04232	0.00254	-0.04721	-2.48704	14.06465	2.45927	-0.01011	-0.00222	-0.00192	11.29482	8.65039	-20.57893	-1.96029	-24.99928
93	2.20277	-3.21492	-9.65533	-32.79629	18.11843	-0.06709	10.73495	3.22484	-9.33567	0.41000	0.13021	0.02550	9.88887	2.68065	-12.97668	0.61981	0.02000	-0.08854	7.67075	-3.94903	-171.52094	0.99242	155.99086	16.43343	2.18537	1.84111	-0.10445	-0.06442	-0.01454	4.87995	-2.96445	-5.58109	0.00951	-0.05932	0.00057	-3.98238	15.89487	6.75125	0.02204	-0.00490	0.00193	12.54937	6.99908	167.35477	-0.74805	168.84856	3.85918	-5.67269	-7.00811	-0.26329	-5.49838	0.00034	14.57685	0.94188	-6.23827	-0.09521	-0.10857	-0.00552	12.95152	6.47730	-14.03410	0.92029	-0.03538	0.17470	10.98151	-4.50920	8.84999	-2.69375	-18.46882	15.38489	1.99054	2.50596	-0.19176	0.05120	-0.01944	9.21597	-2.40010	-8.65297	0.05194	-0.00408	-0.05744	-2.44531	14.35823	1.92977	-0.01052	-0.00242	-0.00121	10.93127	8.84310	-20.98052	-2.00771	-26.72024
94	2.10948	-3.23394	-9.73308	-30.57292	17.08902	-0.07330	10.69203	3.11956	-9.17990	0.38448	0.12470	0.04569	9.95707	2.80063	-12.92261	0.61199	0.02542	-0.06482	7.75182	-3.94083	-171.70976	1.01739	155.95688	16.35712	2.11369	1.91067	-0.09058	-0.08239	-0.01077	4.90266	-2.97452	-5.79792	-0.01168	-0.06895	0.00127	-4.04551	15.79697	6.84876	0.03238	-0.00359	0.00133	12.49386	7.02015	167.17383	-0.65027	168.60941	3.90320	-5.72906	-7.07411	-0.75925	-5.52365	0.00109	14.56923	0.99661	-6.30475	-0.10180	-0.11071	0.00626	12.82573	6.67714	-13.96344	0.93264	-0.03191	0.21403	11.20399	-4.48153	8.95857	-2.95185	-18.44724	15.32619	1.93192	2.71289	-0.19043	0.03249	-0.01631	9.87137	-1.80922	-9.64231	0.06411	-0.00779	-0.06484	-2.37480	14.76069	1.48199	-0.01104	-0.00250	-0.00045	10.57370	9.02437	-21.34694	-1.89416	-28.40268
95	2.00265	-3.23178	-9.79400	-29.54916	14.49722	-0.08088	10.61595	3.00183	-9.01805	0.36512	0.10172	0.06440	10.00340	2.91948	-12.83767	0.60806	0.02362	-0.04366	7.83375	-3.90791	-171.95627	1.04327	155.92128	16.29474	2.08740	1.90903	-0.10737	-0.09732	-0.01028	5.02725	-2.95810	-6.01579	-0.00700	-0.07712	0.00205	-4.07230	15.66593	6.90838	0.02290	-0.00720	0.00004	12.39868	7.07164	166.98390	-0.54519	168.25920	3.96159	-5.79494	-7.13123	1.16248	-7.60417	-0.00232	14.64523	1.07446	-6.35918	-0.14333	-0.13144	0.03353	12.66965	6.91573	-13.87198	0.97502	-0.03378	0.28060	11.41085	-4.44051	9.06348	-3.28707	-18.40748	15.27319	1.82841	2.90959	-0.19095	0.02264	-0.01601	10.43682	-1.15229	-10.63633	0.07722	-0.00499	-0.06449	-2.30684	15.18667	1.20457	-0.01155	-0.00241	0.00008	10.23010	9.19085	-21.66552	-1.65527	-29.89543
96	1.88650	-3.21179	-9.79368	-27.28123	12.51336	-0.07873	10.50522	2.88161	-8.88716	0.33857	0.08293	0.07720	10.02943	3.03734	-12.72867	0.59773	0.01881	-0.02367	7.92130	-3.85165	-172.25894	1.06983	155.88484	16.25011	2.10971	1.83712	-0.11428	-0.11403	-0.00733	5.25958	-2.90946	-6.22609	-0.00580	-0.08608	0.00279	-4.05526	15.51065	6.87840	0.01725	-0.01081	-0.00042	12.26222	7.15267	166.77415	-0.43825	167.74579	4.05222	-5.88221	-7.18458	-1.61313	-8.14102	0.00496	14.83564	1.19340	-6.39516	-0.13420	-0.14154	0.06217	12.46913	7.20538	-13.74225	0.98584	-0.03336	0.35963	11.60363	-4.38228	9.15014	-3.72377	-18.35619	15.21844	1.72156	3.07364	-0.19314	0.02497	-0.01857	10.86696	-0.50879	-11.57292	0.08895	0.00489	-0.05239	-2.28471	15.56798	1.17079	-0.01195	-0.00218	0.00016	9.90594	9.34084	-21.92815	-1.34315	-31.06522
97	1.77664	-3.18489	-9.69569	-27.24239	12.22487	-0.07013	10.36492	2.76266	-8.81602	0.32903	0.07671	0.08711	10.03666	3.15495	-12.60946	0.58131	0.01742	-0.00470	8.02465	-3.78491	-172.61165	1.09796	155.84790	16.22876	2.17911	1.70407	-0.13339	-0.11699	-0.00347	5.59962	-2.81915	-6.43045	0.01000	-0.08874	-0.00662	-3.98907	15.34156	6.70123	0.00114	-0.01750	-0.00004	12.08638	7.26244	166.53702	-0.33741	167.01221	4.19634	-6.00944	-7.24926	-4.09762	-8.48993	0.01961	15.17538	1.37900	-6.40048	-0.12502	-0.14819	0.09451	12.21202	7.54773	-13.55941	0.98705	-0.02857	0.44983	11.78395	-4.30394	9.20922	-4.28432	-18.30374	15.15423	1.64947	3.19418	-0.19688	0.03792	-0.02380	11.12768	0.04707	-12.40292	0.09722	0.01906	-0.02798	-2.34439	15.88348	1.40584	-0.01219	-0.00189	-0.00023	9.60512	9.47368	-22.13227	-0.99562	-31.83335
98	1.69663	-3.16201	-9.49360	-26.69764	10.34192	-0.04749	10.20568	2.63729	-8.81011	0.30024	0.05978	0.08586	10.02585	3.27338	-12.49504	0.57786	0.01797	0.01366	8.15673	-3.72733	-173.00334	1.12931	155.81013	16.23169	2.29087	1.53837	-0.17034	0.04520	0.00173	6.03940	-2.67805	-6.66192	0.02678	0.00395	-0.02189	-3.87297	15.17132	6.33731	-0.00959	-0.00199	0.00030	11.87417	7.39891	166.27028	-0.25336	166.01172	4.41884	-6.19754	-7.34833	-6.86411	-9.38479	0.04902	15.70315	1.65651	-6.35818	-0.10975	-0.15684	0.12183	11.88964	7.93167	-13.31128	0.97423	-0.02154	0.54210	11.95358	-4.20325	9.23483	-4.98704	-18.26300	15.07399	1.63259	3.27384	-0.20248	0.05680	-0.03082	11.19612	0.46623	-13.08964	0.10062	0.03332	0.00466	-2.49647	16.15073	1.87150	-0.01230	-0.00164	-0.00085	9.33050	9.58876	-22.28088	-0.62126	-32.19171
99	1.65999	-3.15200	-9.22246	-26.48312	9.57873	-0.02249	10.03599	2.49742	-8.84570	0.27458	0.05036	0.08310	9.99739	3.39367	-12.39537	0.57598	0.02074	0.03162	8.32459	-3.69418	-173.41527	1.16537	155.77092	16.25344	2.43479	1.37713	-0.17031	0.04087	0.00591	6.56204	-2.48237	-6.98008	0.03149	0.00278	-0.02941	-3.71441	15.01267	5.79075	-0.00981	-0.00197	0.00022	11.62876	7.55577	165.97769	-0.19682	164.72760	4.74110	-6.46200	-7.50913	-10.16711	-10.37225	0.10179	16.45260	2.04039	-6.24823	-0.08751	-0.16626	0.13211	11.49462	8.33673	-12.98782	0.94456	-0.01403	0.63048	12.11444	-4.07824	9.22199	-5.84677	-18.24678	14.97602	1.67243	3.32402	-0.21043	0.07606	-0.03771	11.06547	0.73004	-13.60496	0.09902	0.04435	0.03786	-2.71931	16.40004	2.47355	-0.01231	-0.00144	-0.00139	9.08345	9.68478	-22.38162	-0.20513	-32.19567
100	1.65895	-3.16535	-8.93910	-24.86437	7.29055	-0.00490	9.85553	2.34851	-8.88811	0.23770	0.02562	0.07732	9.95219	3.51647	-12.31309	0.58515	0.01538	0.04834	8.52557	-3.69056	-173.82175	1.20693	155.73006	16.28371	2.59490	1.24968	-0.16996	0.03732	0.00710	7.14315	-2.23606	-7.45209	0.03649	0.00306	-0.03654	-3.53152	14.87334	5.12396	-0.01006	-0.00192	0.00015	11.35336	7.72233	165.66821	-0.17401	163.18916	5.17569	-6.80826	-7.75822	-8.25453	-13.63558	0.10940	17.44568	2.52736	-6.04719	-0.10806	-0.18593	0.20930	11.01841	8.73571	-12.58454	0.93057	-0.00606	0.73910	12.26889	-3.92791	9.16551	-6.87686	-18.26466	14.86609	1.75886	3.35989	-0.21998	0.09176	-0.04187	10.74771	0.84487	-13.92865	0.09345	0.05067	0.06436	-2.96808	16.65502	3.08822	-0.01225	-0.00129	-0.00163	8.86351	9.76034	-22.44534	0.27627	-31.93986
101	1.67348	-3.21138	-8.69223	-24.74876	7.21057	0.00057	9.66039	2.20603	-8.91460	0.22334	0.01764	0.07868	9.89358	3.64250	-12.24581	0.58069	0.01217	0.05938	8.75032	-3.71388	-174.19580	1.25379	155.68781	16.31064	2.75521	1.17039	-0.16735	0.03491	0.00522	7.75333	-1.95222	-8.12199	0.04089	0.00453	-0.04164	-3.34808	14.75652	4.43625	-0.01030	-0.00187	0.00014	11.05264	7.88744	165.35393	-0.18453	161.47321	5.73263	-7.23197	-8.11162	-8.08362	-15.10383	0.13619	18.69694	3.09543	-5.73186	-0.09647	-0.18901	0.22974	10.44975	9.09546	-12.10591	0.88101	0.00085	0.83228	12.41973	-3.75358	9.06020	-8.09097	-18.31934	14.75562	1.87938	3.39838	-0.22929	0.10258	-0.04098	10.26989	0.83226	-14.05365	0.08538	0.05254	0.08026	-3.19208	16.92406	3.59624	-0.01215	-0.00120	-0.00152	8.66816	9.81504	-22.48430	0.84131	-31.52861
102	1.68478	-3.29221	-8.51145	-22.66779	6.04045	-0.00292	9.45064	2.08462	-8.91878	0.19075	0.00517	0.07176	9.82714	3.77307	-12.18907	0.58971	0.01235	0.06570	8.98678	-3.75711	-174.51529	1.30483	155.64444	16.32479	2.90564	1.13849	-0.16047	0.03296	0.00129	8.36238	-1.65289	-8.99109	0.04377	0.00619	-0.04340	-3.18553	14.66721	3.82876	-0.01047	-0.00187	0.00021	10.73423	8.04381	165.04784	-0.22422	159.68759	6.42556	-7.71975	-8.56372	-6.34744	-17.48100	0.13170	20.21788	3.70795	-5.28833	-0.09050	-0.19655	0.25624	9.77462	9.37843	-11.56620	0.81339	0.00568	0.91676	12.56895	-3.55956	8.90230	-9.50319	-18.40364	14.65817	2.02591	3.45503	-0.23522	0.10949	-0.03354	9.66965	0.71779	-13.99155	0.07609	0.05128	0.08507	-3.34965	17.19967	3.91247	-0.01199	-0.00114	-0.00109	8.49279	9.85061	-22.51063	1.49494	-31.05286
103	1.67928	-3.40404	-8.41011	-20.65841	5.04239	-0.01096	9.22973	1.99472	-8.90269	0.15589	-0.00565	0.06143	9.75879	3.90925	-12.13760	0.60843	0.01059	0.06819	9.22346	-3.81137	-174.76729	1.35841	155.60001	16.32145	3.04224	1.14013	-0.15354	0.03150	-0.00326	8.94390	-1.36331	-10.00357	0.04636	0.00741	-0.04302	-3.05343	14.61766	3.36408	-0.01052	-0.00197	0.00037	10.40837	8.18839	164.76205	-0.29102	157.94662	7.26610	-8.25223	-9.08718	-5.37842	-17.16932	0.13317	22.00926	4.32094	-4.71478	-0.06674	-0.17762	0.21771	8.97610	9.54883	-10.98620	0.70789	0.01730	0.95296	12.71582	-3.35275	8.69021	-11.12649	-18.49847	14.58718	2.19647	3.53971	-0.23409	0.11432	-0.01956	8.99228	0.52285	-13.77352	0.06633	0.04841	0.08033	-3.41553	17.46405	4.00208	-0.01177	-0.00110	-0.00044	8.33155	9.87084	-22.53487	2.22757	-30.57822
104	1.64944	-3.53966	-8.38813	-18.96949	4.76989	-0.01932	9.00071	1.94239	-8.87108	0.12794	-0.00941	0.05194	9.69168	4.05010	-12.08611	0.61865	0.00844	0.06793	9.45187	-3.86763	-174.95047	1.41306	155.55460	16.29976	3.16431	1.15312	-0.15504	0.03247	-0.00803	9.47526	-1.10518	-11.05721	0.05151	0.00881	-0.04266	-2.95000	14.62826	3.05447	-0.01050	-0.00214	0.00053	10.08519	8.32041	164.50644	-0.38989	156.35191	8.25639	-8.81083	-9.64820	-3.08394	-18.20054	0.08835	24.05429	4.88906	-4.00571	-0.06046	-0.17281	0.22036	8.03823	9.58384	-10.39336	0.60354	0.01349	0.96368	12.85701	-3.14123	8.42417	-12.96849	-18.57321	14.55468	2.39245	3.65445	-0.22372	0.11811	-0.00142	8.28671	0.26223	-13.44759	0.05639	0.04488	0.06869	-3.38226	17.69793	3.88092	-0.01144	-0.00106	0.00035	8.17936	9.88043	-22.56428	3.01942	-30.14381
105	1.59608	-3.68825	-8.43220	-17.42951	3.65416	-0.02419	8.76692	1.92665	-8.83113	0.09465	-0.01966	0.03848	9.62540	4.19240	-12.03082	0.64593	0.00465	0.06979	9.66777	-3.91827	-175.07388	1.46827	155.50850	16.26130	3.27186	1.15518	-0.16672	0.03654	-0.01338	9.93313	-0.89658	-12.03873	0.05984	0.01091	-0.04116	-2.87356	14.72111	2.88261	-0.01052	-0.00231	0.00058	9.77205	8.43895	164.28749	-0.53188	154.98392	9.39137	-9.37989	-10.21852	0.18932	-17.64187	-0.00612	26.32096	5.36599	-3.13822	-0.06281	-0.15223	0.24856	6.95446	9.48673	-9.82828	0.47547	0.01742	0.88238	12.98826	-2.93334	8.10693	-15.02294	-18.59093	14.56917	2.61284	3.79440	-0.20468	0.12068	0.01633	7.59961	-0.05162	-13.07341	0.04643	0.04111	0.05346	-3.25998	17.89059	3.60473	-0.01100	-0.00105	0.00108	8.03279	9.88400	-22.60195	3.84627	-29.76769
106	1.52964	-3.83469	-8.51820	-14.97229	4.65539	-0.02174	8.53741	1.93680	-8.79316	0.06025	-0.00981	0.02316	9.55937	4.33337	-11.96999	0.66792	0.00681	0.07001	9.87021	-3.95759	-175.15332	1.52441	155.46220	16.20896	3.36777	1.13336	-0.18366	0.04232	-0.01899	10.29248	-0.75217	-12.85575	0.06923	0.01342	-0.03499	-2.82739	14.90480	2.82293	-0.01064	-0.00239	0.00048	9.47292	8.54236	164.10699	-0.72815	153.90062	10.66465	-9.94134	-10.77600	3.70947	-16.12869	-0.13226	28.76911	5.70399	-2.07929	-0.07728	-0.12993	0.32351	5.73919	9.29755	-9.34614	0.35104	0.01474	0.72992	13.10537	-2.73698	7.74564	-17.25761	-18.51718	14.63253	2.84583	3.95059	-0.18006	0.12105	0.02921	6.96665	-0.39924	-12.71359	0.03663	0.03716	0.03799	-3.07646	18.04792	3.25168	-0.01045	-0.00105	0.00156	7.88947	9.88570	-22.64787	4.68440	-29.45522
107	1.46705	-3.96361	-8.61939	-13.85934	3.77106	-0.01581	8.32871	1.95527	-8.76583	0.03207	-0.01645	0.01061	9.49569	4.47293	-11.90412	0.68974	0.00206	0.06570	10.05984	-3.98208	-175.20720	1.58208	155.41629	16.14675	3.46059	1.08879	-0.20490	0.05007	-0.02447	10.53152	-0.67617	-13.45070	0.07816	0.01678	-0.02260	-2.81268	15.16381	2.84896	-0.01088	-0.00235	0.00032	9.18991	8.62888	163.96227	-0.98604	153.13658	12.06486	-10.47082	-11.30391	2.07077	-11.73882	-0.07955	31.34887	5.86018	-0.80653	-0.04573	-0.09802	0.19721	4.43727	9.09409	-9.00097	0.20357	0.01297	0.44877	13.20530	-2.55890	7.35285	-19.60369	-18.32523	14.73927	3.06316	4.11316	-0.15381	0.11921	0.03545	6.40669	-0.74637	-12.42335	0.02713	0.03321	0.02447	-2.87140	18.19076	2.90117	-0.00989	-0.00106	0.00169	7.74708	9.88876	-22.70087	5.51364	-29.20684
108	1.42438	-4.06503	-8.71734	-13.72263	4.16313	-0.00710	8.15966	1.96390	-8.74819	0.01526	-0.01408	0.00380	9.43975	4.61326	-11.83586	0.70554	-0.00043	0.05390	10.23758	-3.99139	-175.25349	1.64156	155.37103	16.07842	3.55969	1.03049	-0.22982	0.06118	-0.02982	10.63529	-0.65559	-13.80486	0.08552	0.02209	-0.00436	-2.82326	15.46148	2.94081	-0.01120	-0.00218	0.00026	8.92441	8.69754	163.84816	-1.30970	152.70094	13.56090	-10.94463	-11.79970	-1.31482	-7.07052	0.05272	33.99121	5.81014	0.67918	-0.00755	-0.06611	0.03254	3.12859	8.97368	-8.81947	0.10570	0.01368	0.22866	13.28741	-2.40434	6.94566	-21.95281	-17.99681	14.87968	3.22787	4.27088	-0.12988	0.11584	0.03654	5.92695	-1.05032	-12.23930	0.01821	0.02938	0.01381	-2.68091	18.34259	2.61258	-0.00937	-0.00105	0.00158	7.60291	9.89528	-22.75903	6.31769	-29.02383
